finanz.ru,utf-8,utf-8,iso8859_5
finanzaonline.com,UTF-8,ascii,ascii
finanzas.com,,utf-8,utf_8
finanzas.com.uy,iso-8859-1,ascii,ascii
finanzasdigital.com,UTF-8,Windows-1254,iso8859_15
finanzen.at,utf-8,utf-8,utf_8
finanzen.ch,utf-8,utf-8,utf_8
finanzen.net,utf-8,utf-8,utf_8
finanzfrage.net,UTF-8,utf-8,utf_8
finanznachrichten.de,utf-8,utf-8,utf_8
finanztip.de,utf-8,utf-8,utf_8
finavia.fi,UTF-8,utf-8,utf_8
fincaraiz.com.co,utf-8,utf-8,iso8859_15
fincheck.be,UTF-8,utf-8,utf_8
find-aaben.dk,utf-8,utf-8,utf_8
find-clever.de,UTF-8,utf-8,utf_8
find-open-now.com,utf-8,ascii,ascii
find-open.ca,utf-8,utf-8,utf_8
find-open.co.uk,utf-8,ascii,ascii
find.com.tr,utf-8,utf-8,utf_8
findagrave.com,utf-8,utf-8,utf_8
findance.com,UTF-8,utf-8,utf_8
findanyanswer.com,,ascii,ascii
finddet.dk,UTF-8,utf-8,utf_8
finde-offen.at,utf-8,utf-8,utf_8
finde-offen.ch,utf-8,utf-8,utf_8
finde-offen.de,UTF-8,ascii,ascii
finder.co.il,UTF-8,utf-8,
finder.com,utf-8,utf-8,utf_8
finder.com.au,UTF-8,utf-8,utf_8
finder.fi,utf-8,utf-8,utf_8
findglocal.com,UTF-8,ascii,ascii
findhere.gr,UTF-8,utf-8,utf_8
findinfo.si,utf-8,utf-8,utf_8
findit.fi,,utf-8,utf_8
findlaw.com,,utf-8,utf_8
findlocal-drivewayrepair.com,utf-8,ascii,big5
findmeglutenfree.com,utf-8,Windows-1252,utf_8
findprice.com.tw,utf-8,utf-8,utf_8
findsmiley.dk,utf-8,utf-8,utf_8
finduddannelse.dk,utf-8,utf-8,utf_8
findwords.info,UTF-8,utf-8,utf_8
fine.fi,UTF-8,utf-8,utf_8
fineartamerica.com,UTF-8,utf-8,utf_8
finedictionary.com,,ascii,ascii
finedininglovers.it,UTF-8,utf-8,utf_8
finelib.com,UTF-8,ascii,ascii
fininfo.hr,utf-8,utf-8,utf_8
finlandabroad.fi,UTF-8,utf-8,utf_8
finlandiakirja.fi,utf-8,utf-8,utf_8
finlex.fi,UTF-8,utf-8,utf_8
finmarket.ru,,windows-1251,cp1251
finn.no,utf-8,utf-8,utf_8
finna.fi,UTF-8,utf-8,utf_8
finnair.com,utf-8,utf-8,utf_8
finnishdesignshop.fi,ISO-8859-1,Windows-1252,iso8859_10
finnkino.fi,utf-8,utf-8,utf_8
finreport.sk,UTF-8,utf-8,utf_8
