akta.ba,utf-8,utf-8,utf-8
aktiespararna.se,utf-8,utf-8,utf-8
aktin.cz,utf-8,utf-8,
aktionsfinder.at,utf-8,utf-8,
aktivtraening.dk,utf-8,utf-8,utf-8
aktuality.sk,UTF-8,utf-8,
aktualne.cz,utf-8,utf-8,utf-8
aktualniletaky.eu,UTF-8,utf-8,utf-8
aktualno.hr,UTF-8,utf-8,utf-8
aku.edu,utf-8,utf-8,utf-8
aku.edu.tr,UTF-8,Windows-1254,mac_latin2
akupintar.id,UTF-8,ascii,utf-8
akurat.co,UTF-8,utf-8,utf-8
akusherstvo.ru,windows-1251,windows-1251,windows-1251
akv.sk,,utf-8,utf-8
akvedukts.lv,UTF-8,utf-8,utf-8
al-ain.com,UTF-8,utf-8,utf-8
al-akhbar.com,UTF-8,ascii,utf-8
al-dawaa.com,UTF-8,utf-8,utf-8
al-eman.com,utf-8,utf-8,utf-8
al-jazirah.com,,UTF-8-SIG,UTF-8-SIG
al-jazirahonline.com,UTF-8,utf-8,utf-8
al-madina.com,,utf-8,utf-8
al-maktaba.org,UTF-8,utf-8,utf-8
al-marsd.com,UTF-8,utf-8,utf-8
al-mounir.com,UTF-8,utf-8,utf-8
al-mstba.com,windows-1256,ISO-8859-9,windows-1256
al-saquer.com,UTF-8,utf-8,utf-8
al-sharq.com,UTF-8,utf-8,utf-8
al-watan.com,utf-8,utf-8,utf-8
al.com,utf-8,utf-8,utf-8
al.to,UTF-8,utf-8,
al3omk.com,utf-8,utf-8,utf-8
alacarta.com.uy,UTF-8,utf-8,utf-8
aladdin.sk,UTF-8,utf-8,utf-8
aladin.info,utf-8,utf-8,utf-8
aladom.fr,utf-8,utf-8,utf-8
alafdal.net,UTF-8,utf-8,utf-8
alagheza.com,UTF-8,utf-8,utf-8
alahlampost.com,UTF-8,utf-8,utf-8
alahli.com,utf-8,utf-8,utf-8
alairelibre.cl,,GB2312,utf-8
alakefk.com,UTF-8,utf-8,
alakhbar.press.ma,UTF-8,utf-8,
